Company,ID,Title,Difficulty,Acceptance,Frequency,LeetCodeLink
Apple,33,Search in Rotated Sorted Array,Medium,34.5%,0.7169635384120102,https://leetcode.com/problems/search-in-rotated-sorted-array
Apple,48,Rotate Image,Medium,56.7%,0.6937855463652177,https://leetcode.com/problems/rotate-image
Apple,242,Valid Anagram,Easy,56.9%,0.6931992137571369,https://leetcode.com/problems/valid-anagram
Apple,7,Reverse Integer,Easy,25.8%,0.6643014117400133,https://leetcode.com/problems/reverse-integer
Apple,204,Count Primes,Easy,31.5%,0.6619706759370921,https://leetcode.com/problems/count-primes
Apple,17,Letter Combinations of a Phone Number,Medium,46.8%,0.6562442821203051,https://leetcode.com/problems/letter-combinations-of-a-phone-number
Apple,227,Basic Calculator II,Medium,36.9%,0.642608764196984,https://leetcode.com/problems/basic-calculator-ii
Apple,412,Fizz Buzz,Easy,62.3%,0.6260403395391076,https://leetcode.com/problems/fizz-buzz
Apple,121,Best Time to Buy and Sell Stock,Easy,50.5%,0.6154427600124589,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
Apple,472,Concatenated Words,Hard,43.7%,0.6143892946481566,https://leetcode.com/problems/concatenated-words
Apple,387,First Unique Character in a String,Easy,53.4%,0.599968522143342,https://leetcode.com/problems/first-unique-character-in-a-string
Apple,688,Knight Probability in Chessboard,Medium,48.9%,0.581062856900522,https://leetcode.com/problems/knight-probability-in-chessboard
Apple,281,Zigzag Iterator,Medium,58.4%,0.5665602602882338,https://leetcode.com/problems/zigzag-iterator
Apple,344,Reverse String,Easy,68.5%,0.5520785062823355,https://leetcode.com/problems/reverse-string
Apple,380,Insert Delete GetRandom O(1),Medium,47.5%,0.5382766101249649,https://leetcode.com/problems/insert-delete-getrandom-o1
Apple,12,Integer to Roman,Medium,55.1%,0.527144190884061,https://leetcode.com/problems/integer-to-roman
Apple,322,Coin Change,Medium,35.5%,0.5202300817939691,https://leetcode.com/problems/coin-change
Apple,545,Boundary of Binary Tree,Medium,38.9%,0.5184398737512361,https://leetcode.com/problems/boundary-of-binary-tree
Apple,394,Decode String,Medium,50.0%,0.5093485186229775,https://leetcode.com/problems/decode-string
Apple,36,Valid Sudoku,Medium,48.7%,0.505273909298483,https://leetcode.com/problems/valid-sudoku
Apple,297,Serialize and Deserialize Binary Tree,Hard,47.5%,0.4952936935923334,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
Apple,236,Lowest Common Ancestor of a Binary Tree,Medium,45.7%,0.4854623787914392,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
Apple,125,Valid Palindrome,Easy,36.7%,0.48439503752030155,https://leetcode.com/problems/valid-palindrome
Apple,251,Flatten 2D Vector,Medium,45.7%,0.4808790962829651,https://leetcode.com/problems/flatten-2d-vector
Apple,45,Jump Game II,Hard,30.6%,0.47865910784592636,https://leetcode.com/problems/jump-game-ii
Apple,46,Permutations,Medium,63.5%,0.4752581007118412,https://leetcode.com/problems/permutations
Apple,191,Number of 1 Bits,Easy,49.8%,0.4747037980781537,https://leetcode.com/problems/number-of-1-bits
Apple,14,Longest Common Prefix,Easy,35.4%,0.47383141489567654,https://leetcode.com/problems/longest-common-prefix
Apple,31,Next Permutation,Medium,32.6%,0.4704916447217573,https://leetcode.com/problems/next-permutation
Apple,771,Jewels and Stones,Easy,86.4%,0.4651251797550661,https://leetcode.com/problems/jewels-and-stones
Apple,724,Find Pivot Index,Easy,44.0%,0.4632690080861186,https://leetcode.com/problems/find-pivot-index
Apple,336,Palindrome Pairs,Hard,33.7%,0.462623521948113,https://leetcode.com/problems/palindrome-pairs
Apple,155,Min Stack,Easy,44.5%,0.421871495581358,https://leetcode.com/problems/min-stack
Apple,177,Nth Highest Salary,Medium,31.4%,0.41948151008170015,https://leetcode.com/problems/nth-highest-salary
Apple,253,Meeting Rooms II,Medium,45.7%,0.41816049272375677,https://leetcode.com/problems/meeting-rooms-ii
Apple,273,Integer to English Words,Hard,27.1%,0.4144392041299435,https://leetcode.com/problems/integer-to-english-words
Apple,460,LFU Cache,Hard,34.2%,0.40755934971127916,https://leetcode.com/problems/lfu-cache
Apple,836,Rectangle Overlap,Easy,48.6%,0.4032144677719462,https://leetcode.com/problems/rectangle-overlap
Apple,1229,Meeting Scheduler,Medium,52.7%,0.40225040958769004,https://leetcode.com/problems/meeting-scheduler
Apple,13,Roman to Integer,Easy,55.7%,0.40185220095239377,https://leetcode.com/problems/roman-to-integer
Apple,175,Combine Two Tables,Easy,60.8%,0.4017882776475531,https://leetcode.com/problems/combine-two-tables
Apple,419,Battleships in a Board,Medium,70.0%,0.3933437475758196,https://leetcode.com/problems/battleships-in-a-board
Apple,909,Snakes and Ladders,Medium,38.4%,0.38977851194046487,https://leetcode.com/problems/snakes-and-ladders
Apple,733,Flood Fill,Easy,55.3%,0.38973764039563735,https://leetcode.com/problems/flood-fill
Apple,981,Time Based Key-Value Store,Medium,53.1%,0.3755723540313778,https://leetcode.com/problems/time-based-key-value-store
Apple,279,Perfect Squares,Medium,47.4%,0.3741145782240884,https://leetcode.com/problems/perfect-squares
Apple,138,Copy List with Random Pointer,Medium,36.4%,0.37065838268713125,https://leetcode.com/problems/copy-list-with-random-pointer
Apple,388,Longest Absolute File Path,Medium,41.8%,0.3696340885812376,https://leetcode.com/problems/longest-absolute-file-path
Apple,168,Excel Sheet Column Title,Easy,31.1%,0.3628674542424574,https://leetcode.com/problems/excel-sheet-column-title
Apple,88,Merge Sorted Array,Easy,39.4%,0.3605564574852291,https://leetcode.com/problems/merge-sorted-array
Apple,141,Linked List Cycle,Easy,41.1%,0.3531074716115724,https://leetcode.com/problems/linked-list-cycle
Apple,18,4Sum,Medium,33.7%,0.34917906630295314,https://leetcode.com/problems/4sum
Apple,609,Find Duplicate File in System,Medium,59.5%,0.34796661604694806,https://leetcode.com/problems/find-duplicate-file-in-system
Apple,51,N-Queens,Hard,46.6%,0.34587301090591877,https://leetcode.com/problems/n-queens
Apple,694,Number of Distinct Islands,Medium,56.0%,0.34240697214102744,https://leetcode.com/problems/number-of-distinct-islands
Apple,102,Binary Tree Level Order Traversal,Medium,54.6%,0.3378514215595053,https://leetcode.com/problems/binary-tree-level-order-traversal
Apple,76,Minimum Window Substring,Hard,34.6%,0.33651688545811814,https://leetcode.com/problems/minimum-window-substring
Apple,59,Spiral Matrix II,Medium,53.9%,0.33499311472223486,https://leetcode.com/problems/spiral-matrix-ii
Apple,233,Number of Digit One,Hard,31.3%,0.3343430661930074,https://leetcode.com/problems/number-of-digit-one
Apple,268,Missing Number,Easy,51.7%,0.3338128467131867,https://leetcode.com/problems/missing-number
Apple,195,Tenth Line,Easy,33.0%,0.33285477845978384,https://leetcode.com/problems/tenth-line
Apple,140,Word Break II,Hard,32.6%,0.3295552897925928,https://leetcode.com/problems/word-break-ii
Apple,333,Largest BST Subtree,Medium,35.8%,0.32931497055013925,https://leetcode.com/problems/largest-bst-subtree
Apple,32,Longest Valid Parentheses,Hard,28.4%,0.3269467909737243,https://leetcode.com/problems/longest-valid-parentheses
Apple,38,Count and Say,Easy,44.6%,0.3258044151850429,https://leetcode.com/problems/count-and-say
Apple,384,Shuffle an Array,Medium,52.8%,0.3251022057535279,https://leetcode.com/problems/shuffle-an-array
Apple,127,Word Ladder,Medium,29.6%,0.32483918858722843,https://leetcode.com/problems/word-ladder
Apple,16,3Sum Closest,Medium,46.0%,0.3149279072827814,https://leetcode.com/problems/3sum-closest
Apple,692,Top K Frequent Words,Medium,51.8%,0.31457116512531025,https://leetcode.com/problems/top-k-frequent-words
Apple,706,Design HashMap,Easy,61.3%,0.30607943759149703,https://leetcode.com/problems/design-hashmap
Apple,10,Regular Expression Matching,Hard,26.8%,0.3026257535192428,https://leetcode.com/problems/regular-expression-matching
Apple,24,Swap Nodes in Pairs,Medium,50.4%,0.30089598994357436,https://leetcode.com/problems/swap-nodes-in-pairs
Apple,283,Move Zeroes,Easy,57.8%,0.29983432977210245,https://leetcode.com/problems/move-zeroes
Apple,179,Largest Number,Medium,28.8%,0.2993933318726824,https://leetcode.com/problems/largest-number
Apple,332,Reconstruct Itinerary,Medium,36.7%,0.29733066556761284,https://leetcode.com/problems/reconstruct-itinerary
Apple,193,Valid Phone Numbers,Easy,25.3%,0.29626581614317243,https://leetcode.com/problems/valid-phone-numbers
Apple,34,Find First and Last Position of Element in Sorted Array,Medium,36.2%,0.2962385293756158,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
Apple,68,Text Justification,Hard,27.7%,0.29518712556880805,https://leetcode.com/problems/text-justification
Apple,232,Implement Queue using Stacks,Easy,49.6%,0.29416188100982804,https://leetcode.com/problems/implement-queue-using-stacks
Apple,171,Excel Sheet Column Number,Easy,55.9%,0.2930854047798333,https://leetcode.com/problems/excel-sheet-column-number
Apple,401,Binary Watch,Easy,47.5%,0.29139641067451033,https://leetcode.com/problems/binary-watch
Apple,300,Longest Increasing Subsequence,Medium,42.6%,0.29104142745374856,https://leetcode.com/problems/longest-increasing-subsequence
Apple,91,Decode Ways,Medium,24.7%,0.2902229900433467,https://leetcode.com/problems/decode-ways
Apple,796,Rotate String,Easy,49.6%,0.28922092887241174,https://leetcode.com/problems/rotate-string
Apple,239,Sliding Window Maximum,Hard,43.0%,0.2889699026362096,https://leetcode.com/problems/sliding-window-maximum
Apple,729,My Calendar I,Medium,51.8%,0.28814578681204955,https://leetcode.com/problems/my-calendar-i
Apple,463,Island Perimeter,Easy,65.7%,0.2871321686710828,https://leetcode.com/problems/island-perimeter
Apple,996,Number of Squareful Arrays,Hard,47.8%,0.28675913745318005,https://leetcode.com/problems/number-of-squareful-arrays
Apple,973,K Closest Points to Origin,Medium,63.8%,0.28194765395047156,https://leetcode.com/problems/k-closest-points-to-origin
Apple,39,Combination Sum,Medium,56.1%,0.2794799975469249,https://leetcode.com/problems/combination-sum
Apple,75,Sort Colors,Medium,47.3%,0.2778743740687611,https://leetcode.com/problems/sort-colors
Apple,136,Single Number,Easy,65.5%,0.27522969174444734,https://leetcode.com/problems/single-number
Apple,41,First Missing Positive,Hard,32.0%,0.2739607716310848,https://leetcode.com/problems/first-missing-positive
Apple,362,Design Hit Counter,Medium,63.7%,0.2737682417732349,https://leetcode.com/problems/design-hit-counter
Apple,11,Container With Most Water,Medium,50.8%,0.2679205380972798,https://leetcode.com/problems/container-with-most-water
Apple,486,Predict the Winner,Medium,47.9%,0.26356981012283964,https://leetcode.com/problems/predict-the-winner
Apple,221,Maximal Square,Medium,37.7%,0.26278452083005377,https://leetcode.com/problems/maximal-square
Apple,223,Rectangle Area,Medium,37.8%,0.2578291093020998,https://leetcode.com/problems/rectangle-area
Apple,315,Count of Smaller Numbers After Self,Hard,41.5%,0.2567607594720918,https://leetcode.com/problems/count-of-smaller-numbers-after-self
Apple,187,Repeated DNA Sequences,Medium,38.9%,0.2529118727100632,https://leetcode.com/problems/repeated-dna-sequences
Apple,443,String Compression,Easy,41.3%,0.2496791049401753,https://leetcode.com/problems/string-compression
Apple,22,Generate Parentheses,Medium,62.7%,0.24664152258151367,https://leetcode.com/problems/generate-parentheses
Apple,316,Remove Duplicate Letters,Hard,35.8%,0.24545840052279075,https://leetcode.com/problems/remove-duplicate-letters
Apple,895,Maximum Frequency Stack,Hard,60.6%,0.24416008667586836,https://leetcode.com/problems/maximum-frequency-stack
Apple,415,Add Strings,Easy,47.5%,0.24230382668402778,https://leetcode.com/problems/add-strings
Apple,277,Find the Celebrity,Medium,41.8%,0.24003104821376078,https://leetcode.com/problems/find-the-celebrity
Apple,167,Two Sum II - Input array is sorted,Easy,54.1%,0.23949403264353084,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
Apple,658,Find K Closest Elements,Medium,40.9%,0.23744614004484665,https://leetcode.com/problems/find-k-closest-elements
Apple,381,Insert Delete GetRandom O(1) - Duplicates allowed,Hard,34.1%,0.2349381278070467,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
Apple,92,Reverse Linked List II,Medium,38.8%,0.23274095442047985,https://leetcode.com/problems/reverse-linked-list-ii
Apple,636,Exclusive Time of Functions,Medium,52.0%,0.23128872777861115,https://leetcode.com/problems/exclusive-time-of-functions
Apple,509,Fibonacci Number,Easy,67.2%,0.22873204718012582,https://leetcode.com/problems/fibonacci-number
Apple,165,Compare Version Numbers,Medium,27.4%,0.22687712200146865,https://leetcode.com/problems/compare-version-numbers
Apple,28,Implement strStr(),Easy,34.5%,0.22543251399322328,https://leetcode.com/problems/implement-strstr
Apple,237,Delete Node in a Linked List,Easy,63.8%,0.22533328620090126,https://leetcode.com/problems/delete-node-in-a-linked-list
Apple,104,Maximum Depth of Binary Tree,Easy,66.0%,0.2247057029374007,https://leetcode.com/problems/maximum-depth-of-binary-tree
Apple,498,Diagonal Traverse,Medium,48.2%,0.22440062250426088,https://leetcode.com/problems/diagonal-traverse
Apple,69,Sqrt(x),Easy,33.9%,0.22365492948950624,https://leetcode.com/problems/sqrtx
Apple,215,Kth Largest Element in an Array,Medium,55.4%,0.22333903562721621,https://leetcode.com/problems/kth-largest-element-in-an-array
Apple,353,Design Snake Game,Medium,34.2%,0.2228314901476892,https://leetcode.com/problems/design-snake-game
Apple,133,Clone Graph,Medium,34.8%,0.22085334910266116,https://leetcode.com/problems/clone-graph
Apple,9,Palindrome Number,Easy,48.4%,0.2202947418496198,https://leetcode.com/problems/palindrome-number
Apple,986,Interval List Intersections,Medium,67.3%,0.21819454006628897,https://leetcode.com/problems/interval-list-intersections
Apple,229,Majority Element II,Medium,35.6%,0.21162970925187066,https://leetcode.com/problems/majority-element-ii
Apple,108,Convert Sorted Array to Binary Search Tree,Easy,57.9%,0.2113223542441748,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree
Apple,661,Image Smoother,Easy,51.5%,0.21106039931128698,https://leetcode.com/problems/image-smoother
Apple,124,Binary Tree Maximum Path Sum,Hard,34.3%,0.21055599204217199,https://leetcode.com/problems/binary-tree-maximum-path-sum
Apple,6,ZigZag Conversion,Medium,36.3%,0.21040551802808702,https://leetcode.com/problems/zigzag-conversion
Apple,741,Cherry Pickup,Hard,33.9%,0.20909179785855941,https://leetcode.com/problems/cherry-pickup
Apple,169,Majority Element,Easy,58.7%,0.2079562741042954,https://leetcode.com/problems/majority-element
Apple,837,New 21 Game,Medium,34.6%,0.20526312603636132,https://leetcode.com/problems/new-21-game
Apple,62,Unique Paths,Medium,54.1%,0.20453705875726236,https://leetcode.com/problems/unique-paths
Apple,220,Contains Duplicate III,Medium,20.9%,0.20432784239539936,https://leetcode.com/problems/contains-duplicate-iii
Apple,37,Sudoku Solver,Hard,43.6%,0.20309089276282075,https://leetcode.com/problems/sudoku-solver
Apple,543,Diameter of Binary Tree,Easy,48.4%,0.2027481163433401,https://leetcode.com/problems/diameter-of-binary-tree
Apple,557,Reverse Words in a String III,Easy,69.8%,0.1998533423830101,https://leetcode.com/problems/reverse-words-in-a-string-iii
Apple,349,Intersection of Two Arrays,Easy,62.5%,0.19894926823907688,https://leetcode.com/problems/intersection-of-two-arrays
Apple,120,Triangle,Medium,44.2%,0.19325424809414601,https://leetcode.com/problems/triangle
Apple,173,Binary Search Tree Iterator,Medium,56.6%,0.1932027494363769,https://leetcode.com/problems/binary-search-tree-iterator
Apple,65,Valid Number,Hard,15.3%,0.18904265746703205,https://leetcode.com/problems/valid-number
Apple,25,Reverse Nodes in k-Group,Hard,42.1%,0.18884373606243307,https://leetcode.com/problems/reverse-nodes-in-k-group
Apple,549,Binary Tree Longest Consecutive Sequence II,Medium,47.0%,0.1884471502206373,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
Apple,178,Rank Scores,Medium,45.8%,0.18843907402659216,https://leetcode.com/problems/rank-scores
Apple,72,Edit Distance,Hard,44.8%,0.18554648786569794,https://leetcode.com/problems/edit-distance
Apple,77,Combinations,Medium,54.7%,0.18405670984385755,https://leetcode.com/problems/combinations
